"eventFile";"eventId";"alreadyDone";"customLocRemaining"
"DakinshiEvents.txt";"dakinshi_events.1.d.8";"true";"false"
"DakinshiEvents.txt";"dakinshi_events.1.d.9";"true";"false"
"DakinshiHarem.txt";"dakinshi_harem_events.1.fem";"true";"false"
"DakinshiHarem.txt";"dakinshi_harem_events.1.masc";"true";"false"
"DakinshiHarem.txt";"dakinshi_harem_events.2.d";"true";"false"
"DamestearEvent.txt";"damestear.2.d";"true";"false"
"DamestearEvent.txt";"damestear.5.d";"true";"false"
"DamestearEvent.txt";"damestear.3.d";"true";"false"
"DamestearEvent.txt";"damestear.4.d2";"true";"false"
"DamestearEvent.txt";"damestear.4.d1";"true";"false"
"DamestearEvent.txt";"damestear.4.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.2.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.3.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.4.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.5.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.6.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.7.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.8.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.9.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.10.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.11.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.12.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.14.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.20.de";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.20.dg";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.21.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.22.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.23.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.24.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.25.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.26.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.27.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.28.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.29.de";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.29.dg";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.31.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.32.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.33.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.34.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.35.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.36.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.37.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.38.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.40.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.42.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.43.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.44.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.45.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.46.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.47.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.48.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.49.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.50.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.51.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.52.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.53.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.54.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.55.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.56.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.59.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.60.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.61.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.62.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.63.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.64.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.65.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.66.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.67.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.68.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.69.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.70.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.71.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.72.escape";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.72.run";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.73.escape";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.73.run";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.74.escape";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.74.run";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.75.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.76.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.77.escape";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.77.injury";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.77.permanent";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.78.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.79.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.80.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.81.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.82.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.83.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.84.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.85.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.86.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.87.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.88.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.89.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.90.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.91.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.92.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.93.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.94.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.95.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.96.d";"true";"false"
"DeepwoodsEvents.txt";"deepwoods.97.d";"true";"false"
"DefenderoftheFaithEvents.txt";"dotf.1.d";"true";"false"
"DefenderoftheFaithEvents.txt";"dotf.4.d";"true";"false"
"DefenderoftheFaithEvents.txt";"dotf.5.d";"true";"false"
"DefenderoftheFaithEvents.txt";"dotf.7.d";"true";"false"
"DefenderoftheFaithEvents.txt";"dotf.10.d";"true";"false"
"DevandiEvents.txt";"devandi.1.d";"true";"false"
"DevandiEvents.txt";"devandi.2.d";"true";"false"
"DevandiEvents.txt";"devandi.3.d";"true";"false"
"DevandiEvents.txt";"devandi.4.d";"true";"false"
"DevandiEvents.txt";"devandi.5.d";"true";"false"
"DevandiEvents.txt";"devandi.6.d";"true";"false"
"DevandiEvents.txt";"devandi.7.d";"true";"false"
"DevandiEvents.txt";"devandi.8.desc";"true";"false"
"Devotion.txt";"devotion_events.1.d";"true";"false"
"Devotion.txt";"devotion_events.2.d";"true";"false"
"Devotion.txt";"devotion_events.3.d";"true";"false"
"Devotion.txt";"devotion_events.4.d";"true";"false"
"Devotion.txt";"devotion_events.5.d";"true";"false"
"Devotion.txt";"devotion_events.7.d";"true";"false"
"Devotion.txt";"devotion_events.8.d";"true";"false"
"Devotion.txt";"devotion_events.9.d";"true";"false"
"Devotion.txt";"devotion_events.10.d";"true";"false"
"Devotion.txt";"devotion_events.11.d";"true";"false"
"Devotion.txt";"devotion_events.12.d";"true";"false"
"Devotion.txt";"devotion_events.13.d";"true";"false"
"Devotion.txt";"devotion_events.14.d";"true";"false"
"Devotion.txt";"devotion_events.15.d";"true";"false"
"Devotion.txt";"devotion_events.16.d";"true";"false"
"Devotion.txt";"devotion_events.17.d";"true";"false"
"Devotion.txt";"devotion_events.18.d";"true";"false"
"Devotion.txt";"devotion_events.19.d";"true";"false"
"Devotion.txt";"devotion_events.20.d";"true";"false"
"Devotion.txt";"devotion_events.21.d";"true";"false"
"Devotion.txt";"devotion_events.22.d";"true";"false"
"Devotion.txt";"devotion_events.23.d";"true";"false"
"Devotion.txt";"devotion_events.24.d";"true";"false"
"Devotion.txt";"devotion_events.103.d";"true";"false"
"Devotion.txt";"devotion_events.108.d";"true";"false"
"Devotion.txt";"devotion_events.109.d";"true";"false"
"DevouringPath.txt";"devouring_path.0.d";"true";"false"
"DevouringPath.txt";"devouring_path.1.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.1.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.2.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.3.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.4.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.5.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.6.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.7.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.8.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.9.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.10.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.11.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.12.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.13.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.14.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.15.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.16.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.17.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.18.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.19.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.20.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.21.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.22.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.23.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.24.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.25.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.26.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.27.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.28.desc";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.50.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.51.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.52.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.53.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.54.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.55.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.56.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.100.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.102.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.103.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.104.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.105.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.106.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.107.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.108.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.109.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.110.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.111.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.117.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.113.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.114.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.115.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.116.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.125.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.126.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.127.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.128.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.129.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.130.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.131.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.132.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.133.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.134.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.150.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.151.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.152.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.153.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.154.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.155.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.156.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.200.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.201.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.202.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.203.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.204.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.205.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.206.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.207.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.208.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.209.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.2000.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.300.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.301.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.302.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.303.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.304.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.305.d";"true";"false"
"DiggyDiggyBlorc.txt";"blorc.306.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.3.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_expedition.13.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.100.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.101.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.102.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.103.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.104.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.105.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.105.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.106.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.106.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.107.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.108.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.109.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.110.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.110.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.111.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.111.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.112.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.113.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.114.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.115.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.116.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.117.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.118.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.120.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.121.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.122.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.123.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.124.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.125.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.126.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.127.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.128.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.129.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.130.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.131.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.132.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.133.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.134.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.135.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.136.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.137.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.138.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.139.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.140.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.142.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.143.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.144.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.145.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.146.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.147.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.148.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.149.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.150.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.151.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.152.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.153.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.154.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.155.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.156.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.157.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.158.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.159.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.160.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.161.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.162.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.163.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.164.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.165.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.166.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.200.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.201.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.202.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.203.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.204.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.205.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.206.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.207.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.207.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.208.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.208.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.209.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.210.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.211.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.212.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.213.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.214.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.215.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.216.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.217.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.218.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.219.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.220.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.220.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.221.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.221.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.223.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.224.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.225.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.226.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.227.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.228.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.228.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.229.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.230.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.231.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.231.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.232.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.233.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.234.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.234.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.235.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.235.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.236.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.237.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.237.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.238.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.239.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.240.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.241.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.242.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.243.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.244.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.245.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.246.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.247.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.249.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.250.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.251.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.252.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.252.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.253.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.253.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.254.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.255.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.256.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.256.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.257.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.258.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.259.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.260.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.260.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.261.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.262.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.263.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.264.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.265.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.266.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.267.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.268.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.269.d.1";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.269.d.2";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.270.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.271.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.272.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.273.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.274.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.275.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.300.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.301.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.302.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.303.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.304.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.305.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.306.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.307.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.308.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.309.d";"true";"false"
"DiggyDiggyDungeons.txt";"diggy_dungeons.310.d.1";"true";"false"
